Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length
11124	-31.37384	-50.45886	19.08502	0.0400513	0.0137609	0.00331705	0.0121443	0.0224505	0.0107184	6.92371e-05	0.0118916	0.0209161	0.00766119	0.030659	0.00850224	0.0192054	0.138407	0.00842689	0.0178668	0.0116903	0.00457846	0.0596976	0.0178196	0.0152949	0.577432	1.14086	0.0354713	0.196233	0.601669	1.66204	5.09599	28.1918	2.414349	0.1687132	0.0842957	0.0289624	0.00698137	0.02556	0.0472515	0.022559	0.000145723	0.0250282	0.0440219	0.0161244	0.0645277	0.0178946	0.0404214	0.291304	0.017736	0.0376042	0.0246046	0.00963625	0.125645	0.0375048	0.0321911	0.475129
11160	-33.64376	-53.2783	19.63454	0.073698	0.00229758	0.0263484	0.0166631	0.0801606	0.0122528	0.00772458	0.0291274	0.0137619	0.00430824	0.0594914	0.00126923	0.00591494	0.0604962	0.0307492	0.0423216	0.0179031	0.0105793	0.0396623	0.0762381	0.0341476	1.03459	0.988471	0.152161	0.399216	0.750904	1.33173	2.50491	6.57197	1.361404	0.3488848	0.11424	0.0035615	0.0408429	0.0258296	0.124258	0.0189933	0.0119739	0.0451507	0.0213325	0.00667824	0.0922182	0.00196745	0.00916881	0.0937757	0.0476647	0.0656031	0.0277518	0.016399	0.0614809	0.118177	0.0529326	0.6451156
11196	-37.51904	-54.16423	16.64519	0.00928942	0.287166	0.206378	0.153105	0.0085018	0.140106	0.0249081	0.0077277	0.0220303	0.0691467	0.220942	0.0294557	0.230009	0.0820285	0.0237795	0.233483	0.156253	0.0460909	0.022591	0.0905002	0.298425	2.82689	0.391035	0.638564	0.803522	0.93403	1.07063	1.24452	1.56601	0.3243206	2.409754	0.003933	0.121582	0.0873773	0.0648223	0.00359953	0.0593188	0.0105457	0.00327179	0.00932729	0.0292757	0.0935436	0.0124711	0.0973824	0.0347297	0.0100679	0.0988531	0.0661554	0.0195142	0.00956468	0.0383164	0.126349	2.361916
11232	-29.45955	-49.06319	19.60364	0.0150946	0.0327079	0.0046986	0.0247304	0.0267526	0.0172065	0.00579427	0.00719706	0.0279723	0.0274756	0.0112963	0.0218461	0.0222306	0.00199155	0.0263679	0.0539768	0.0306106	0.00475373	0.06111	0.0113311	0.0107275	0.0741435	1.30862	0.0312109	0.184361	0.590068	1.69472	5.42414	32.0401	2.506872	0.01888594	0.0338541	0.0733572	0.010538	0.0554652	0.0600005	0.0385906	0.0129954	0.0161415	0.0627362	0.0616221	0.0253353	0.0489963	0.0498587	0.00446663	0.0591377	0.121059	0.0686534	0.0106616	0.137057	0.0254134	0.0240596	0.4458721
11268	-23.78508	-44.8489	21.06382	0.0222906	0.131448	0.0144682	0.00106489	0.135043	0.0348947	0.0147804	0.00518053	0.0277908	0.00982851	0.0186048	0.00440946	0.0207425	0.00185436	0.0556778	0.0744687	0.0635498	0.000448896	0.0457351	0.0025461	0.0643587	0.713092	1.09564	0.763261	0.876555	0.959728	1.04196	1.14083	1.31017	0.1953408	0.2169491	0.0297532	0.175454	0.0193119	0.0014214	0.180253	0.0465768	0.0197286	0.00691488	0.0370947	0.0131189	0.0248334	0.00588567	0.0276867	0.00247516	0.0743177	0.0993995	0.0848251	0.000599179	0.0610464	0.00339849	0.0859049	0.7491858
11304	-24.89171	-44.71852	19.82681	0.00668515	0.14773	0.0824074	0.00368468	0.100682	0.0294222	0.00986267	0.0264462	0.0255874	0.0594963	0.264285	0.0323193	0.0333368	0.0117891	0.28403	0.0783048	0.0694268	0.0161312	0.0732375	0.0418056	0.137219	0.78679	1.07107	0.498822	0.71234	0.899583	1.11163	1.40382	2.00472	0.5028993	0.2448611	0.0043583	0.0963107	0.0537245	0.00240218	0.0656385	0.0191815	0.00642985	0.0172413	0.0166814	0.0387879	0.172297	0.0210701	0.0217336	0.00768575	0.18517	0.0510498	0.045262	0.0105165	0.0477463	0.0272547	0.0894582	1.533889
11340	-31.75771	-50.54976	18.79205	0.0229554	0.0160707	0.0109827	0.00360229	0.06903	0.000198195	0.00039829	0.00839333	0.000375802	0.0196288	0.0129532	0.00266612	0.0223948	0.00897243	0.0711837	0.0190122	0.0471987	0.0149793	0.0765309	0.00816359	0.0248394	1.76616	0.744612	0.117288	0.35162	0.721744	1.38553	2.84398	8.52601	1.549624	0.7906408	0.0498456	0.0348961	0.023848	0.00782205	0.149892	0.000430362	0.000864851	0.0182254	0.00081602	0.0426223	0.0281268	0.00578925	0.0486284	0.0194828	0.154569	0.0412834	0.102488	0.0325262	0.16618	0.0177265	0.0539365	0.4605301
11376	-31.8403	-51.09208	19.25179	0.183132	0.14559	0.0350628	0.13046	0.176736	0.101321	0.0310626	0.13827	0.0374466	0.0166181	0.0237586	0.00978122	0.0184029	0.0801287	0.120602	0.193691	0.250546	0.189541	0.127742	0.152707	0.00658372	0.831203	1.05627	0.860467	0.92933	0.977394	1.02313	1.07604	1.16216	0.1086626	0.2623086	0.0844244	0.0671175	0.0161641	0.0601423	0.0814759	0.0467091	0.01432	0.063743	0.017263	0.00766099	0.0109528	0.00450917	0.00848378	0.0369396	0.0555979	0.089292	0.115502	0.0873792	0.0588895	0.0703985	0.00303512	2.169184
11412	-30.7219	-49.55923	18.83733	0.0388969	0.0123193	0.0163315	0.033301	0.03075	0.0237385	0.0145901	0.00588086	0.0431275	0.0328056	0.0156047	0.00359622	0.00771438	0.0111719	0.0211166	0.169427	0.00714649	0.0117006	0.234254	0.00738345	0.000797885	1.6576	0.7808	0.121949	0.358367	0.726036	1.37734	2.79044	8.20013	1.521445	0.7076497	0.0524461	0.0166106	0.0220203	0.0449009	0.0414613	0.0320075	0.0196724	0.00792937	0.0581504	0.044233	0.0210404	0.00484891	0.0104016	0.0150634	0.0284723	0.228445	0.00963586	0.0157763	0.315853	0.00995536	0.00107582	0.741655
11448	-31.74812	-49.28731	17.53919	0.0311152	0.0243676	0.00878228	0.00422115	0.0460542	0.0535434	0.0113006	0.0138563	0.00368219	0.00133581	0.0158627	0.0114553	0.0187975	0.0384601	0.0263368	0.0319314	0.0017298	0.0137621	0.0498596	0.0034756	0.00267707	2.48374	0.505421	0.0598192	0.253199	0.651465	1.535	3.94946	16.7171	2.036472	1.638064	0.0754113	0.0590576	0.0212849	0.0102304	0.111618	0.129769	0.0273882	0.0335823	0.00892422	0.00323749	0.0384452	0.0277633	0.0455579	0.0932124	0.0638302	0.0773894	0.00419238	0.033354	0.120841	0.00842351	0.00648818	0.4126068
11484	-32.55085	-51.54527	18.99442	0.0382971	0.183172	0.00647094	0.00713294	0.0181156	0.00453731	0.027006	0.0122929	0.158186	0.0848903	0.110671	0.130436	0.0121955	0.0257354	0.195148	0.0266948	0.0302369	0.0284259	0.00985201	0.0448493	0.138259	1.43255	0.855817	0.241291	0.499878	0.805473	1.24151	2.00049	4.14437	1.028024	0.5579654	0.0296278	0.141708	0.00500612	0.00551827	0.0140148	0.0035102	0.0208927	0.00951015	0.122378	0.0656737	0.0856188	0.100909	0.00943482	0.0199097	0.150973	0.0206519	0.0233922	0.0219911	0.00762182	0.0346968	0.106962	1.292606
11520	-34.19028	-49.2451	15.05482	0.0525575	0.0117869	0.00336929	0.00554051	0.00875248	0.0139471	0.00393365	0.00289569	0.00228239	0.0019554	0.0411493	0.02579	0.000228567	0.00684886	0.0037066	0.028325	0.0172559	0.0121298	0.0712298	0.00176737	0.0109041	3.32348	0.225506	0.0142403	0.125738	0.523661	1.90963	7.95304	70.2232	3.074256	4.91262	0.161043	0.0361165	0.010324	0.0169769	0.0268188	0.0427358	0.0120533	0.0088728	0.00699356	0.00599161	0.126087	0.079024	0.00070036	0.0209858	0.0113575	0.0867917	0.0528744	0.0371674	0.218258	0.00541547	0.0334118	0.3263563
11556	-32.25196	-49.27809	17.02613	0.410091	0.0777027	0.0209092	0.0206252	0.0816987	0.370745	0.129389	0.156051	0.11684	0.21661	0.160043	0.00287161	0.183639	0.454474	0.385141	0.238924	0.14119	0.211085	0.249003	0.017282	0.00413157	0.644532	1.11849	0.881794	0.940493	0.981041	1.01932	1.06327	1.13405	0.09095996	0.192084	0.112401	0.0212975	0.00573099	0.00565314	0.0223927	0.101617	0.0354641	0.0427719	0.0320245	0.0593706	0.0438662	0.000787078	0.0503335	0.124566	0.105563	0.0654866	0.0386987	0.0578561	0.0682491	0.00473682	0.00113242	3.648446
11592	-32.00972	-51.24439	19.23467	0.0548864	0.0586844	0.0288702	0.0417361	0.0472496	0.0597489	0.00196413	0.0839835	0.0591544	0.0682715	0.0874803	0.168213	0.0524803	0.134177	0.060213	0.117916	0.00677301	0.0540885	0.0347167	0.000537638	0.0563831	1.33588	0.88804	0.28962	0.546427	0.828161	1.20749	1.83007	3.45281	0.8960175	0.5014335	0.042963	0.0459359	0.0225985	0.0326695	0.0369852	0.0467692	0.00153744	0.0657391	0.0463039	0.0534404	0.0684763	0.131671	0.0410796	0.105029	0.0471325	0.0922999	0.00530166	0.0423385	0.0271749	0.000420843	0.0441346	1.277527
11628	-28.56281	-49.31007	20.74727	0.0988898	0.0275221	0.00850779	0.017887	0.103525	0.00260003	0.0324162	0.0483181	0.0230039	0.0343948	0.0199417	0.00457003	0.0079776	0.193681	0.269219	0.0211577	0.00178423	0.118204	0.0832762	0.0465497	0.0162339	0.430443	1.18985	0.555749	0.750891	0.914497	1.0935	1.33175	1.79937	0.4247587	0.1205872	0.0838291	0.0233306	0.00721207	0.0151629	0.0877581	0.00220405	0.0274793	0.0409593	0.0195005	0.0291565	0.0169047	0.00387402	0.00676262	0.164184	0.228218	0.0179354	0.00151249	0.100202	0.0705934	0.0394603	0.0137615	1.17966
11664	-28.24162	-46.99499	18.75337	0.245508	0.197635	0.0125314	0.0463151	0.0362961	0.0589554	0.0537141	0.0256307	0.0161795	0.0337151	0.162504	0.145774	0.0118022	0.16416	0.0207035	0.000156766	0.00351296	0.084808	0.11669	0.201705	0.0206153	0.933009	1.02233	0.175537	0.428033	0.76741	1.30308	2.33627	5.6968	1.25807	0.3042098	0.147993	0.119135	0.00755398	0.0279189	0.0218794	0.0355386	0.0323791	0.0154503	0.00975307	0.0203236	0.0979584	0.0878733	0.00711444	0.0989566	0.0124802	9.44992e-05	0.00211763	0.0511226	0.0703411	0.121589	0.012427	1.658914
11700	-29.11013	-48.55467	19.44454	0.195289	0.0909557	0.0563578	0.0514297	0.149341	0.0141327	0.00857885	0.0219486	0.275808	0.084295	0.397285	0.139719	0.0452875	0.00959393	0.0201094	0.0197354	0.0174001	0.185109	0.0370977	0.0273173	0.0679718	0.00477503	1.33174	0.703411	0.842333	0.947878	1.05499	1.18718	1.42164	0.2543854	0.001195185	0.101991	0.0475023	0.0294333	0.0268596	0.0779944	0.0073809	0.00448037	0.0114628	0.144043	0.0440238	0.207485	0.0729692	0.0236518	0.00501051	0.0105023	0.010307	0.00908736	0.0966748	0.0193746	0.0142667	0.0354988	1.914762
11736	-34.25382	-51.52423	17.27041	0.0327878	0.133602	0.0320827	0.100763	0.0220638	0.0421144	0.0843222	0.027557	0.0748917	0.0652461	0.112749	0.107981	0.0129291	0.00796714	0.40504	0.0392434	0.0021746	0.00366395	0.0911861	0.0823452	0.0749016	1.66605	0.777983	0.04816	0.227794	0.630326	1.58648	4.38993	20.7641	2.193232	0.7138333	0.0210771	0.0858841	0.0206238	0.064774	0.0141833	0.0270725	0.0542051	0.0177146	0.0481429	0.0419424	0.0724788	0.069414	0.00831129	0.00512155	0.260373	0.025227	0.00139791	0.00235531	0.0586175	0.0529343	0.0481493	1.555612
11772	-30.95763	-51.19936	20.24172	0.0514322	0.0168161	0.0697203	0.0896913	0.0711637	0.021028	0.0483527	0.0127147	0.0140374	0.0702745	0.003478	0.028095	0.187799	0.0230198	0.0559532	0.0962422	0.00452607	0.00834007	0.126784	0.173546	0.100613	1.12527	0.958243	0.881799	0.940495	0.981042	1.01932	1.06327	1.13405	0.09095575	0.3914349	0.0403825	0.0132033	0.0547416	0.0704219	0.0558748	0.0165103	0.0379646	0.00998307	0.0110216	0.0551767	0.00273078	0.0220591	0.147452	0.0180742	0.0439322	0.0755655	0.00355369	0.00654829	0.0995454	0.136261	0.0789972	1.273626
11808	-27.29514	-47.71102	20.41587	0.0146158	0.108174	0.0334266	0.00900047	0.0720183	0.00310389	0.00328995	0.00815204	0.0200909	0.0263875	0.000437399	0.0806537	0.023446	0.0673513	0.00708191	0.126731	0.08075	0.0209911	0.187223	0.0325425	0.0170495	1.15162	0.949459	0.704711	0.843091	0.948144	1.05469	1.18611	1.41902	0.2530508	0.4043088	0.0155072	0.114771	0.0354652	0.00954939	0.0764106	0.0032932	0.0034906	0.00864922	0.0213162	0.0279968	0.000464075	0.0855726	0.024876	0.0714589	0.00751383	0.134461	0.0856749	0.0222713	0.198642	0.0345272	0.0180893	0.9425174
11844	-31.49979	-49.36643	17.86664	0.288386	0.249343	0.180654	0.0164909	0.0420545	0.00221841	0.00639692	0.0221464	0.281927	0.0322918	0.000288567	0.0835007	0.047698	0.0567889	0.104822	0.0737925	0.284633	0.0801433	0.690984	0.0810671	0.201828	0.716502	1.0945	0.460603	0.685178	0.888738	1.12519	1.45947	2.17107	0.5605367	0.2182129	0.101995	0.0881862	0.0638927	0.00583243	0.0148736	0.000784597	0.00226243	0.00783262	0.0997106	0.0114208	0.000102059	0.0295321	0.0168696	0.0200848	0.037073	0.0260986	0.100667	0.0283447	0.244384	0.0286714	0.0713814	2.827454
11880	-28.37859	-47.28364	18.90505	0.0888258	0.00711859	0.0693575	0.0119961	0.0420351	0.000453463	0.00127296	0.0458072	0.00158297	0.102741	0.000498887	0.114357	0.00225706	0.0726877	0.0113106	0.0259511	0.0744343	0.043786	0.159137	0.204801	0.0323381	1.73329	0.755571	0.235467	0.493956	0.802484	1.24613	2.02447	4.24689	1.045692	0.7646692	0.0798254	0.00639729	0.0623298	0.0107806	0.0377759	0.000407516	0.00114398	0.0411658	0.00142258	0.0923307	0.000448337	0.10277	0.00202836	0.0653226	0.0101646	0.0233216	0.0668922	0.0393494	0.143013	0.18405	0.0290614	1.11275
11916	-27.35122	-47.49082	20.1396	0.0329669	0.0421746	0.0232708	0.0299708	0.0215228	0.00447999	0.026057	0.186072	0.0102922	0.0560424	0.0889303	0.00959343	0.0281606	0.0128605	0.0166855	0.00777407	0.164663	0.0371564	0.0925229	0.0308184	0.0942559	0.665392	1.11154	0.272109	0.530057	0.82034	1.21901	1.88659	3.675	0.9411119	0.1995412	0.0324391	0.0414994	0.0228982	0.029491	0.0211782	0.00440827	0.0256399	0.183093	0.0101275	0.0551452	0.0875066	0.00943985	0.0277097	0.0126546	0.0164183	0.00764961	0.162027	0.0365615	0.0910417	0.030325	0.0927469	1.01627
11952	-27.67791	-48.44875	20.77083	0.065045	0.10789	0.0135031	0.0425827	0.175026	0.00310997	0.0156299	0.0502983	0.0306376	0.0138403	0.113513	0.0271383	0.00424941	0.0316315	0.00652218	0.0508985	0.0857681	0.020951	0.0966015	0.0258165	0.0105357	0.021688	1.3261	0.302541	0.558184	0.833679	1.1995	1.79153	3.30534	0.864457	0.005451564	0.0656232	0.108849	0.0136231	0.0429613	0.176582	0.00313762	0.0157689	0.0507454	0.03091	0.0139633	0.114523	0.0273796	0.00428719	0.0319127	0.00658016	0.0513509	0.0865306	0.0211373	0.0974602	0.026046	0.0106294	0.9911887
11988	-32.10388	-51.45391	19.35003	0.155139	0.131591	0.0623487	0.0158232	0.0273885	0.0025145	0.0380226	0.129516	0.0246538	0.0335196	0.0421047	0.0749581	0.00884885	0.00538161	0.110182	0.0309776	0.178585	0.243713	0.00842151	0.137477	0.0916091	0.919186	1.02694	0.321207	0.574722	0.841309	1.18862	1.73997	3.11325	0.8211667	0.2983584	0.0999106	0.0847457	0.0401531	0.0101903	0.0176384	0.00161936	0.0244869	0.0834093	0.0158773	0.0215869	0.0271158	0.0482737	0.00569874	0.0034658	0.0709583	0.0199498	0.11501	0.156953	0.00542352	0.0885361	0.058997	1.552775
12024	-25.62195	-45.71448	20.09253	0.1135	0.0231991	0.0207499	0.00503285	0.0340074	0.00289655	0.0584197	0.0346564	0.00791595	0.00669182	0.0330914	0.0537126	0.0114046	0.00291997	0.00096555	0.0057955	0.0821631	0.0211084	0.0167524	0.0946258	0.0693329	0.480615	1.17313	0.133323	0.374294	0.735953	1.35878	2.67169	7.50061	1.456972	0.1365621	0.162388	0.0331917	0.0296876	0.00720067	0.0486556	0.0041442	0.0835831	0.0495841	0.0113256	0.00957421	0.047345	0.0768484	0.0163169	0.00417771	0.00138145	0.00829182	0.117554	0.0302006	0.0239683	0.135384	0.0991969	0.6989417
12060	-31.56406	-49.90262	18.33856	0.23177	0.150975	0.04789	0.00180559	0.149603	0.0155182	0.192984	0.072049	0.00246586	0.121924	0.160349	0.189974	0.11412	0.430238	0.159023	0.0863884	0.0243894	0.0288553	0.152923	0.000849671	0.118005	0.313279	1.22891	0.198301	0.454259	0.781781	1.27913	2.20139	5.04284	1.169904	0.08497511	0.0945189	0.0615698	0.0195302	0.000736346	0.0610101	0.00632852	0.0787017	0.0293826	0.00100561	0.0497221	0.0653926	0.0774739	0.0465398	0.175457	0.0648517	0.0352304	0.00994636	0.0117676	0.0623642	0.000346508	0.048124	2.452099
12096	-28.58297	-47.89197	19.309	0.226429	0.119433	0.0269947	0.0118235	0.064523	0.13668	0.0230724	0.0304835	0.00860269	0.0723777	0.0157518	0.0351748	0.16413	0.193207	0.131466	0.328802	0.0147387	0.096266	0.230032	0.145078	0.00429971	0.333437	1.22219	0.352743	0.601581	0.853383	1.17181	1.66229	2.83493	0.7534495	0.0909398	0.108893	0.0574372	0.0129822	0.00568609	0.0310301	0.0657317	0.0110959	0.01466	0.00413717	0.0348076	0.00757528	0.0169161	0.0789326	0.092916	0.0632243	0.158126	0.00708808	0.0462958	0.110626	0.0697703	0.0020678	2.079366
12132	-30.87725	-50.17582	19.29857	0.106543	0.0097867	0.0100436	0.00740811	0.0207906	0.0482213	0.0382629	0.0359471	0.0101461	0.04024	0.0432851	0.0198937	0.0253255	0.125412	0.00118032	0.0743552	0.088111	0.0895236	0.0137485	0.00189175	0.117615	0.911085	1.02964	0.107053	0.336304	0.711785	1.40492	2.9735	9.3412	1.61565	0.2949531	0.114843	0.0105491	0.010826	0.00798519	0.0224101	0.0519776	0.0412435	0.0387473	0.0109364	0.0433746	0.0466569	0.0214434	0.0272983	0.135182	0.00127226	0.0801473	0.0949746	0.0964973	0.0148195	0.00203912	0.126777	0.9277315
12168	-44.16977	-61.46788	17.29811	0.0447968	0.00992106	0.00934681	0.00806619	0.00795281	0.00889349	0.0119662	0.0442784	0.0210244	0.00218628	0.0350428	0.0254803	0.0174936	0.0357595	0.00114941	0.00906623	0.0585047	0.016109	0.00279772	0.00234663	0.0284236	1.22481	0.925063	0.00757892	0.0924441	0.475744	2.10197	10.8173	131.945	3.5303	0.4413435	0.111823	0.0247651	0.0233317	0.020135	0.019852	0.0222001	0.0298704	0.110529	0.0524816	0.00545744	0.0874745	0.0636045	0.0436678	0.0892634	0.00286918	0.0226313	0.146041	0.0402115	0.00698372	0.00585769	0.0709516	0.400606
12204	-41.57372	-62.02591	20.45219	0.026316	0.0561104	0.00606074	0.0230027	0.00615308	0.0222476	0.0199945	0.000590674	0.0248271	0.00218343	0.00547733	0.0100287	0.0128537	0.0291628	0.0151328	0.0420122	0.0113147	0.0796433	0.00145514	0.0127185	0.0014862	0.661542	1.11282	0.273686	0.531553	0.821061	1.21794	1.88128	3.65382	0.9369342	0.1981581	0.0643782	0.137266	0.0148267	0.0562728	0.0150526	0.0544255	0.0489135	0.001445	0.0607358	0.00534145	0.0133995	0.0245337	0.0314446	0.0713426	0.0370202	0.102777	0.0276798	0.194836	0.00355979	0.0311138	0.00363578	0.4087716
12240	-39.40484	-58.83483	19.42999	0.0287367	0.0587129	0.0183767	0.0640794	0.0517746	0.0408512	0.00925553	0.00201803	0.000609655	0.00133436	0.0451814	0.0360418	0.00913393	0.027522	0.00376062	0.0266358	0.0463203	0.000438011	0.0343547	0.0404535	0.0186902	0.511708	1.16276	0.0519662	0.236403	0.637663	1.56823	4.23006	19.2433	2.138232	0.146693	0.0509261	0.104049	0.0325665	0.113559	0.0917531	0.0723951	0.0164023	0.00357628	0.00108041	0.00236471	0.080069	0.0638721	0.0161868	0.0487736	0.00666444	0.0472031	0.0820872	0.000776227	0.0608822	0.0716904	0.0331221	0.5642813
12276	-31.87653	-52.49625	20.61973	0.137963	0.539645	0.0139781	0.177092	0.0243613	0.0256485	0.0239537	0.103212	0.00494618	0.00170293	0.112751	0.0279373	0.0401758	0.0575814	0.0441171	0.0685254	0.101597	0.00827719	0.0462552	0.0616719	0.0363775	0.053145	1.31562	0.600741	0.779947	0.925393	1.08062	1.28214	1.66461	0.3684695	0.01346516	0.0832219	0.325525	0.00843186	0.106825	0.0146952	0.0154717	0.0144494	0.0622596	0.00298363	0.00102724	0.0680139	0.0168523	0.0242349	0.0347343	0.0266123	0.0413359	0.0612855	0.00499297	0.0279021	0.0372017	0.0219437	1.65777
12312	-34.89204	-51.20209	16.31004	0.164587	0.0514211	0.0801648	0.00140116	0.0295517	0.0129908	0.0397955	0.0523277	0.110959	0.024811	0.0388005	0.0849725	0.114704	0.00294367	0.0526876	0.000711388	0.298872	0.0034609	0.0312558	0.0970549	0.182843	2.44917	0.516944	0.0335828	0.191066	0.596681	1.67594	5.23379	29.7772	2.453909	1.579259	0.111485	0.0348307	0.0543005	0.000949092	0.0200172	0.00879948	0.0269559	0.0354448	0.0751595	0.016806	0.0262819	0.0575571	0.0776962	0.00199393	0.0356886	0.000481867	0.202444	0.00234428	0.0211715	0.0657413	0.123851	1.476317
12348	-34.41171	-53.20715	18.79544	0.111014	0.0585234	0.0181329	0.0637973	0.0130669	0.0012462	0.0305808	0.010572	0.0741223	0.0494217	0.0849065	0.00402483	0.0505764	0.0198311	0.0293772	0.0484947	0.132273	0.0207426	0.0538965	0.0890318	0.0928008	1.82194	0.726019	0.209196	0.466264	0.788169	1.26876	2.14471	4.7802	1.131229	0.8364988	0.105084	0.0553972	0.0171643	0.0603894	0.0123689	0.00117963	0.0289472	0.0100072	0.0701628	0.0467817	0.080371	0.00380983	0.0478747	0.0187717	0.0278079	0.0459042	0.125207	0.0196345	0.0510174	0.0842759	0.0878436	1.056433
12384	-28.53545	-49.24843	20.71298	0.068368	0.159566	0.0363357	0.0243735	0.134092	0.00187991	0.0046485	0.0352698	0.00602931	0.0498225	0.0989698	0.138542	0.0203154	0.0254345	0.0397297	0.118614	0.165782	0.200182	0.15682	0.0642222	0.0122221	0.213146	1.26228	0.695477	0.837685	0.946243	1.05681	1.19377	1.43786	0.2625882	0.05628588	0.0437914	0.102206	0.0232739	0.0156118	0.0858891	0.00120413	0.00297748	0.0225912	0.00386193	0.0319126	0.0633927	0.0887396	0.0130125	0.0162914	0.0254479	0.0759753	0.106188	0.128222	0.100447	0.0411359	0.00782856	1.561218
12420	-35.92686	-55.02131	19.09445	0.120828	0.11325	0.00480704	0.0188391	0.0442047	0.00649858	0.0597077	0.00973252	0.00625658	0.029853	0.0580166	0.0624769	0.0654373	0.0732292	0.0134489	0.074176	0.117736	0.130773	0.0751666	0.0129698	0.000798194	1.76641	0.744529	0.312653	0.567206	0.837861	1.19352	1.76303	3.19843	0.8406833	0.7908414	0.110023	0.103123	0.00437718	0.0171544	0.0402518	0.00591745	0.0543685	0.00886221	0.0056971	0.0271834	0.0528286	0.05689	0.0595857	0.0666808	0.0122463	0.0675429	0.107208	0.119078	0.0684449	0.01181	0.000726817	1.098205
12456	-22.78116	-44.24574	21.46457	0.0571965	0.156141	0.0112396	0.0497051	0.14474	0.0361916	0.00295133	0.0617803	0.0635678	0.0517285	0.0177289	0.009018	0.015094	0.0296359	0.0572471	0.107705	0.0682861	0.0182055	0.0498384	0.000227683	0.00147641	0.108026	1.29732	0.647596	0.809045	0.936029	1.06834	1.23603	1.54417	0.3141653	0.02775616	0.0566468	0.15464	0.0111316	0.0492273	0.143349	0.0358437	0.00292296	0.0611865	0.0629568	0.0512313	0.0175585	0.00893131	0.0149489	0.029351	0.0566968	0.10667	0.0676298	0.0180305	0.0493593	0.000225495	0.00146222	1.009705
12492	-32.07848	-51.2484	19.16992	0.0102235	0.00303276	0.00171714	0.00315431	0.0102326	0.00450922	9.2081e-05	0.00704236	0.0013853	0.000679669	0.00301535	0.00378542	0.00280295	0.00329379	0.0131845	0.0109383	0.0105206	0.00355724	0.00166837	0.00260799	0.0023498	0.0965254	1.30116	0.0529499	0.238575	0.639485	1.56376	4.19155	18.8858	2.124673	0.02472807	0.102447	0.0303904	0.017207	0.0316085	0.102538	0.0451856	0.000922717	0.0705695	0.0138817	0.00681077	0.030216	0.0379326	0.0280876	0.0330061	0.132118	0.109609	0.105424	0.035646	0.0167183	0.0261339	0.0235467	0.09979332
12528	-31.42135	-51.89647	20.47512	0.0251775	0.0594659	0.112479	0.0360242	0.0440155	0.0746547	0.00548372	0.00171997	0.169605	0.041368	0.00195584	0.19671	0.00415017	0.056259	0.107472	0.141237	0.0305091	0.0199552	0.173521	0.0621036	0.00411409	0.141057	1.28631	0.30752	0.562645	0.835753	1.19653	1.77732	3.25182	0.8526541	0.03655338	0.0184048	0.0434698	0.0822228	0.0263338	0.0321755	0.0545729	0.00400862	0.0012573	0.123982	0.0302402	0.00142973	0.143796	0.00303379	0.0411255	0.0785624	0.103245	0.0223023	0.0145873	0.126845	0.045398	0.00300742	1.367982
12564	-34.23607	-54.31569	20.07962	0.075714	0.0591991	0.0829992	0.0477615	0.0599365	0.0667217	0.0543085	0.104916	0.0789303	0.014292	0.104966	0.0464551	0.00179323	0.0874929	0.163032	0.278668	0.0615896	0.159707	0.172673	0.0581082	0.129027	0.265249	1.24492	0.633114	0.80017	0.932813	1.07203	1.24973	1.57949	0.3305182	0.07102185	0.0396763	0.0310221	0.043494	0.0250284	0.0314085	0.0349641	0.0284592	0.0549791	0.0413618	0.00748945	0.0550052	0.0243438	0.000939703	0.0458489	0.0854334	0.14603	0.0322747	0.0836911	0.0904856	0.0304504	0.067614	1.90829
12600	-23.82818	-43.88701	20.05883	0.0415261	0.0403069	0.0144825	0.122966	0.0405385	0.0608459	0.0555112	0.160227	0.0386885	0.0210786	0.245944	0.0243301	0.03303	0.100032	0.0177195	0.15823	0.230014	0.161316	0.104011	0.0826613	0.159777	0.255314	1.24823	0.60982	0.785674	0.927508	1.07816	1.27279	1.63983	0.357624	0.06818048	0.0217046	0.0210674	0.00756961	0.0642713	0.0211884	0.0318026	0.0290143	0.0837464	0.0202215	0.0110172	0.128548	0.0127167	0.0172639	0.0522841	0.00926152	0.082703	0.120223	0.0843159	0.054364	0.043205	0.0835115	1.913237
