Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	tree_length
6840	-37.02971	-53.88862	16.85891	0.0463898	0.0850202	0.0195855	0.0274208	0.0424858	0.0672568	0.0101506	0.0047576	0.0358464	0.0273057	0.0634989	0.0264703	0.113003	0.11229	0.0260617	0.00219488	0.00946228	0.0711367	0.0846587	0.0706877	0.0925778	3.17897	0.273676	0.159054	0.407935	0.755982	1.32278	2.45137	6.28717	1.32937	3.871945	0.0446803	0.0818871	0.0188638	0.0264103	0.0409201	0.0647782	0.00977658	0.00458227	0.0345254	0.0262994	0.0611589	0.0254948	0.108839	0.108152	0.0251012	0.002114	0.00911358	0.0685152	0.0815389	0.0680828	0.0891662	1.038261
6876	-29.63009	-46.99571	17.36563	0.278878	0.471149	0.0304847	0.0204854	0.112728	0.0337026	0.0246049	0.0841178	0.0564395	0.0454827	0.114272	0.122851	0.0537063	0.214486	0.0533451	0.00499938	0.0582213	0.138324	0.0287689	0.0431044	0.162382	2.39944	0.53352	0.514392	0.723098	0.9038	1.10644	1.38294	1.94404	0.4806744	1.499125	0.129558	0.218881	0.0141622	0.00951688	0.05237	0.0156572	0.0114307	0.0390785	0.02622	0.0211298	0.053087	0.0570728	0.0249503	0.0996434	0.0247825	0.00232256	0.0270478	0.0642611	0.0133652	0.020025	0.0754375	2.152532
6912	-32.59331	-52.08544	19.49213	0.0906275	0.201423	0.0075869	9.87813e-05	0.060546	0.00910358	0.0224457	0.0132693	0.0209259	0.0189262	0.00509135	0.00311001	0.0442605	0.0479351	0.0147609	0.0156271	0.023665	0.034484	0.00378711	0.00433405	0.00438416	0.417641	1.19412	0.0503816	0.23286	0.634666	1.57563	4.29443	19.8485	2.160623	0.1165828	0.140205	0.311611	0.0117373	0.000152819	0.0936676	0.0140837	0.0347246	0.0205283	0.0323733	0.0292798	0.00787657	0.00481133	0.0684732	0.0741579	0.0228358	0.0241759	0.0366109	0.0533484	0.00585885	0.00670499	0.00678251	0.6463921
6948	-25.82868	-45.49537	19.66669	0.251088	0.198447	0.0220736	0.0817655	0.150142	0.0114363	0.0443569	0.172574	0.0624889	0.047671	0.0784919	0.0576097	0.193221	0.153935	0.034804	0.264222	0.135152	0.164606	0.270579	0.0169725	0.00718366	0.0377299	1.32076	0.829051	0.912624	0.971878	1.02894	1.09574	1.2062	0.1355562	0.009522294	0.103806	0.0820428	0.0091258	0.0338039	0.0620724	0.00472807	0.0183383	0.0713464	0.0258345	0.0197084	0.0324505	0.0238173	0.0798826	0.0636404	0.0143889	0.109236	0.055875	0.068052	0.111864	0.00701685	0.0029699	2.418819
6984	-29.87088	-48.99462	19.12374	0.0138754	0.116065	0.0460921	0.0214103	0.0985395	0.0681073	0.0200241	0.29983	0.174755	0.130241	0.0624476	0.0254981	0.026007	0.203444	0.338655	0.129899	0.178683	0.219009	0.118449	0.0424259	0.022923	0.421227	1.19292	0.576633	0.764522	0.919644	1.08738	1.30801	1.73421	0.3980849	0.1177015	0.00588842	0.0492557	0.0195606	0.00908608	0.0418182	0.0289033	0.00849781	0.127242	0.0741624	0.0552717	0.0265015	0.0108209	0.0110368	0.0863374	0.143718	0.0551265	0.0758295	0.092943	0.0502672	0.0180047	0.00972804	2.35638
7020	-34.97443	-54.26	19.28557	0.000180876	0.0183921	0.0301697	0.000243447	0.0101728	0.0163728	0.022735	0.0373257	0.0420544	0.0251512	0.0246601	0.0013436	0.0102077	0.0249172	0.00798228	0.0215524	0.0175938	0.00675836	0.0416052	0.11256	0.00240475	1.32757	0.890811	0.13122	0.371404	0.734175	1.36207	2.69249	7.6208	1.468467	0.4967636	0.000381286	0.0387704	0.0635978	0.000513187	0.0214442	0.0345137	0.0479253	0.0786826	0.0886507	0.0530186	0.0519834	0.00283231	0.0215177	0.0525254	0.0168266	0.0454325	0.0370876	0.0142466	0.0877037	0.237277	0.00506921	0.4743838
7056	-27.20745	-47.49302	20.28557	0.00385043	0.0447913	0.00103739	0.00669423	0.00793893	0.00861277	0.016087	0.0126883	0.0163189	0.00530874	0.0179649	0.0161881	0.00480296	0.00409232	0.0446062	0.0621899	0.00461428	0.00602315	0.0115045	0.0135894	0.0131366	0.825884	1.05804	0.301431	0.557184	0.833213	1.20017	1.79474	3.31751	0.8671139	0.2601934	0.0119564	0.139086	0.00322131	0.020787	0.024652	0.0267444	0.0499533	0.0393997	0.0506735	0.0164847	0.0557848	0.0502673	0.0149142	0.0127075	0.138511	0.193112	0.0143283	0.0187031	0.0357237	0.0421979	0.0407917	0.3220401
7092	-26.1822	-47.34583	21.16363	0.0308276	0.285333	0.000435828	0.0469388	0.0576581	0.0496655	0.00709201	0.0206067	0.0313061	0.0190765	0.1841	0.00755001	0.0932802	0.131083	0.0032325	0.0753075	0.161435	0.0146139	0.0739065	0.0089508	0.0263489	0.0947929	1.30174	0.694808	0.837292	0.946104	1.05697	1.19433	1.43925	0.2632837	0.02427345	0.0232005	0.214738	0.000327998	0.0353255	0.0433928	0.0373776	0.00533736	0.0155084	0.0235606	0.0143568	0.138552	0.00568204	0.0702015	0.0986517	0.00243274	0.0566755	0.121494	0.0109983	0.0556211	0.00673626	0.0198299	1.328749
7128	-27.54492	-46.99632	19.45139	0.235063	0.104292	0.0251001	0.0267994	0.0756778	0.0148515	0.0519077	0.0569146	0.00290404	0.00490709	0.0508602	0.0330634	0.0898551	0.38711	0.0608726	0.0342198	0.00349616	0.0119452	0.100938	0.092214	0.0115659	1.23861	0.920465	0.487606	0.704483	0.896475	1.11548	1.41948	2.05084	0.519343	0.4485437	0.159412	0.0707276	0.0170222	0.0181745	0.0513224	0.0100718	0.0352022	0.0385977	0.00196943	0.00332784	0.0344918	0.0224226	0.060937	0.262526	0.0412819	0.0232068	0.00237099	0.00810086	0.0684533	0.0625367	0.00784366	1.474557
7164	-26.55748	-45.99046	19.43298	0.0489043	0.314101	0.120198	0.021184	0.170733	0.0925071	0.106846	0.0900376	0.0700418	0.045062	0.0883131	0.202462	0.0977046	0.147229	0.126643	0.179931	0.0894994	0.0142387	0.00601238	0.231688	0.0548499	0.467652	1.17745	0.879966	0.939541	0.980732	1.01965	1.06435	1.13641	0.09246065	0.1323912	0.0210959	0.135494	0.0518499	0.0091382	0.0736493	0.039905	0.0460902	0.0388397	0.030214	0.0194385	0.0380958	0.0873363	0.042147	0.0635104	0.0546304	0.0776173	0.0386075	0.00614219	0.00259357	0.0999438	0.0236607	2.318186
7200	-33.19418	-53.51856	20.32438	0.048778	0.0263771	0.0255681	0.0575474	0.0382662	0.00218388	0.0515612	0.0285448	0.0888299	0.00563184	0.0757996	0.037171	0.00254719	0.0228522	0.0528284	0.0265401	0.00837409	0.0352972	0.00058031	0.0199984	0.024604	0.0409992	1.31967	0.0953349	0.317818	0.699341	1.42992	3.14645	10.4893	1.699472	0.01035594	0.071745	0.0387966	0.0376068	0.0846434	0.0562837	0.00321215	0.0758386	0.041985	0.130655	0.00828357	0.111489	0.0546729	0.00374652	0.0336121	0.0777024	0.0390364	0.012317	0.0519167	0.000853546	0.0294145	0.0361887	0.679881
7236	-31.19262	-50.75495	19.56232	0.0521674	0.116475	0.104051	0.241186	0.0150255	0.0517426	0.00613696	0.0250021	0.0500653	0.141158	0.121075	0.0618463	0.0113066	0.239683	0.302981	0.0538655	0.108803	0.0817268	0.0239212	0.275168	0.00322586	0.0224297	1.32586	0.414601	0.650905	0.874623	1.14335	1.53632	2.41196	0.6366177	0.005639035	0.025001	0.05582	0.0498659	0.115587	0.00720092	0.0247974	0.00294112	0.0119822	0.0239936	0.0676492	0.0580247	0.0296396	0.00541865	0.114867	0.145202	0.0258149	0.0521436	0.0391672	0.0114642	0.131873	0.00154598	2.086611
7272	-37.55801	-56.74631	19.1883	0.0681591	0.0340022	0.00591117	0.152714	0.348473	0.00636902	0.00142071	0.0552419	0.115551	0.0437255	0.0570049	0.233677	0.0568229	0.0138572	0.0786721	0.0216233	0.0932827	0.128095	0.0118294	0.056497	0.0600648	1.057	0.980998	0.366774	0.613135	0.858463	1.16487	1.63096	2.72648	0.7252454	0.3591596	0.0414847	0.0206953	0.00359781	0.0929487	0.212097	0.00387647	0.000864707	0.0336227	0.0703296	0.0266133	0.0346957	0.142226	0.0345849	0.00843413	0.0478834	0.0131609	0.0567761	0.0779641	0.0071999	0.0343866	0.0365581	1.642994
7308	-28.03383	-47.92052	19.88669	0.0164947	0.0263296	0.0421122	0.0036874	0.0121034	0.0123773	0.00166074	0.0101111	0.019344	0.0182456	0.0113177	0.029833	0.00752598	0.00208328	0.0096725	0.0298235	0.0177957	0.0278839	0.00399851	0.0140541	0.0486312	0.236638	1.25445	0.0633133	0.260307	0.657117	1.5218	3.84162	15.7945	1.995424	0.06287953	0.0451805	0.0721189	0.115349	0.0101001	0.0331523	0.0339024	0.00454892	0.027695	0.0529848	0.0499764	0.0310001	0.0817151	0.0206143	0.00570628	0.0264938	0.0816892	0.048744	0.0763764	0.0109523	0.0384953	0.133205	0.3650854
7344	-26.29931	-44.46598	18.16667	0.434206	0.374336	0.105778	0.0401458	0.201654	0.0857308	0.00772759	0.0790673	0.153489	0.00767156	0.616551	0.0774785	0.0838794	0.136621	0.10282	0.00226878	0.0580015	0.203343	0.148963	0.357023	0.0242551	0.0828089	1.30573	0.724465	0.854536	0.952141	1.05027	1.17023	1.38033	0.2330607	0.02113988	0.131537	0.1134	0.0320442	0.0121617	0.0610885	0.0259711	0.00234098	0.0239525	0.0464975	0.00232401	0.186776	0.0234711	0.0254102	0.0413876	0.0311481	0.000687299	0.0175708	0.0616002	0.0451264	0.108156	0.00734779	3.301008
7380	-23.39201	-44.0004	20.60839	0.051875	0.108064	0.00163013	0.0975211	0.090565	0.0205697	0.0115893	0.0155239	0.221578	0.00105095	0.135301	0.0836076	0.0334164	0.0241548	0.03118	0.0757843	0.0186699	0.10535	0.0238961	0.145132	0.008996	0.0504199	1.31653	0.312493	0.567065	0.837795	1.19361	1.76347	3.20007	0.8410532	0.01276589	0.0397371	0.0827787	0.00124871	0.0747028	0.0693743	0.0157568	0.00887756	0.0118916	0.169733	0.000805044	0.103643	0.0640448	0.0255975	0.018503	0.0238844	0.0580521	0.0143014	0.0806997	0.0183048	0.111173	0.00689109	1.305454
7416	-24.56869	-43.53544	18.96674	0.0664351	0.134666	0.00724838	0.0572061	0.139163	0.0068623	0.0905228	0.0355691	0.12716	0.0260365	0.25791	0.248098	0.0192972	0.312427	0.0528556	0.113556	0.066162	0.0750983	0.0131115	0.302965	0.0214476	0.0147084	1.32843	0.268246	0.526374	0.818557	1.22166	1.89979	3.72792	0.9514505	0.003690677	0.0305618	0.0619496	0.00333443	0.0263162	0.0640186	0.00315683	0.0416427	0.0163627	0.0584966	0.0119774	0.118645	0.114131	0.00887718	0.143724	0.0243149	0.0522386	0.0304361	0.0345471	0.00603159	0.139371	0.00986642	2.173798
7452	-26.70282	-47.26897	20.56615	0.11608	0.192753	0.0131422	0.00172974	0.0409197	0.000227212	0.0825098	0.0547211	0.0836385	0.00339268	0.121102	0.0288717	0.0959754	0.136614	0.0408501	0.0650982	0.0175192	0.140508	0.00815919	0.0769379	0.167846	0.313632	1.22879	0.599683	0.779277	0.925145	1.08091	1.28324	1.66755	0.3697443	0.08507895	0.0779794	0.129486	0.00882858	0.001162	0.0274888	0.000152635	0.055428	0.0367603	0.0561862	0.00227911	0.0813532	0.0193953	0.0644738	0.0917737	0.027442	0.0437313	0.0117689	0.09439	0.00548114	0.0516849	0.112755	1.488595
7488	-31.32699	-50.75222	19.42523	0.0328286	0.0304362	0.027621	0.0455796	0.305589	0.0219651	0.0377221	0.0351685	0.0603324	0.0292724	0.373719	0.109214	0.0839384	0.063247	0.00971679	0.0405273	0.00868751	0.0687812	0.226456	0.408983	0.139624	0.429493	1.19017	0.580647	0.767113	0.920615	1.08623	1.30359	1.72222	0.3930696	0.120289	0.0152026	0.0140947	0.012791	0.0211074	0.141515	0.0101718	0.0174687	0.0162861	0.0279393	0.0135557	0.173066	0.0505761	0.038871	0.029289	0.00449975	0.0187678	0.0040231	0.0318518	0.104869	0.189396	0.0646585	2.159409
7524	-24.8829	-45.20927	20.32637	0.0469762	0.19197	0.0556731	0.0226783	0.0734997	0.00830963	0.030405	0.0321776	0.0158112	0.0967809	0.179374	0.0251585	0.405486	0.0317335	0.0604428	0.064349	0.0660615	0.360595	0.0121001	0.00423049	0.00825845	0.135354	1.28822	0.551414	0.748028	0.913408	1.0948	1.33685	1.81352	0.4304209	0.03502374	0.0262134	0.107122	0.0310664	0.0126548	0.0410138	0.00463689	0.0169664	0.0179555	0.00882289	0.0540051	0.100093	0.0140388	0.226267	0.0177077	0.0337279	0.0359076	0.0368632	0.201217	0.00675202	0.00236067	0.00460833	1.79207
7560	-31.04346	-49.81703	18.77357	0.0459361	0.2879	0.0880653	0.0193255	0.0180689	0.021295	0.020857	0.10197	0.00369396	0.0387636	0.122853	0.152553	0.358496	0.0145878	0.019956	0.142511	0.00920962	0.0978087	0.0520611	0.0216295	0.00856637	1.43994	0.853355	0.341552	0.592196	0.849207	1.17757	1.68863	2.92782	0.7767616	0.5624611	0.0279059	0.174898	0.0534991	0.0117401	0.0109768	0.0129366	0.0126705	0.0619461	0.00224406	0.0235486	0.0746325	0.092675	0.217784	0.00886201	0.0121232	0.0865743	0.00559479	0.0594182	0.0316268	0.0131398	0.00520402	1.646108
7596	-35.301	-55.82908	20.52808	0.0348889	0.00205397	0.0109937	0.0472015	0.00458174	0.00269258	0.00650665	0.0130662	0.0245403	0.00375401	0.0069578	0.0351512	0.0570528	0.0109956	0.0147036	0.018817	0.12066	0.000964083	0.0195986	0.0166038	0.00995882	0.126223	1.29126	0.118155	0.352885	0.722553	1.38398	2.83379	8.46345	1.5443	0.03258394	0.0755591	0.0044483	0.0238092	0.102225	0.00992271	0.00583134	0.0140915	0.0282977	0.0531471	0.0081301	0.0150686	0.0761273	0.12356	0.0238133	0.0318438	0.0407521	0.261314	0.00208792	0.0424449	0.0359591	0.0215679	0.4617424
7632	-31.5521	-51.88513	20.33303	0.0211079	0.0201866	0.0038591	0.05473	0.0138857	0.0205829	0.0135159	0.00233382	0.0114758	0.000701053	0.0156989	0.0158656	0.0403012	0.0122587	0.0104583	0.0548867	0.0311235	0.00380566	0.0345412	0.00808365	0.031467	0.738207	1.08726	0.257952	0.516424	0.813698	1.22896	1.93639	3.87669	0.9797446	0.2263195	0.0501532	0.047964	0.00916935	0.13004	0.0329928	0.0489056	0.0321143	0.00554525	0.027267	0.00166573	0.0373011	0.0376972	0.0957571	0.0291271	0.0248494	0.130413	0.0739506	0.00904237	0.082071	0.019207	0.0747668	0.4208692
7668	-29.23741	-48.78201	19.5446	0.03262	0.00582884	0.0101048	0.0210743	0.00199603	0.0485674	0.00243496	0.0205674	0.0062057	0.0122773	0.0458791	0.00414241	0.00794368	0.0571463	0.0397775	0.0899449	0.00618843	0.0281377	0.017081	0.00934358	0.0923527	1.00729	0.99757	0.124505	0.362009	0.728331	1.373	2.76236	8.03183	1.506451	0.3365812	0.0582903	0.0104158	0.0180567	0.0376586	0.00356679	0.0867873	0.00435115	0.0367529	0.0110893	0.0219388	0.0819835	0.00740226	0.0141949	0.102117	0.0710803	0.160727	0.0110584	0.0502805	0.0305227	0.0166965	0.165029	0.559614
7704	-35.38074	-51.78444	16.4037	0.0535499	0.00710179	0.0214556	0.0203706	0.00418119	0.00384374	0.0055749	0.0588348	0.0194233	0.0428192	0.025076	0.00384373	0.0565311	0.0404814	0.0180213	0.145404	0.0248475	0.0576136	0.00158619	0.00405165	0.0258951	3.13087	0.289709	0.0481755	0.22783	0.630357	1.5864	4.38924	20.7575	2.193	3.602326	0.0836056	0.0110878	0.0334979	0.031804	0.00652795	0.0060011	0.0087039	0.0918567	0.030325	0.0668522	0.0391502	0.00600108	0.08826	0.0632022	0.028136	0.227014	0.0387936	0.0899501	0.00247646	0.00632569	0.0404291	0.640506
7740	-29.28215	-50.34216	21.06001	0.0790918	0.0876017	0.0250656	0.0124785	0.0106445	0.010697	0.0672012	0.009729	0.00831124	0.0915621	0.15167	0.0439198	0.00792631	0.0493353	0.00262318	0.0835167	0.0075992	0.0728738	0.191644	0.0108635	0.050617	0.254969	1.24834	0.531545	0.73476	0.908322	1.10093	1.36099	1.88131	0.4569556	0.06808194	0.0735758	0.0814921	0.0233174	0.0116082	0.0099021	0.00995095	0.0625144	0.00905048	0.00773159	0.0851763	0.141092	0.0408567	0.00737351	0.0458945	0.00244023	0.077692	0.00706921	0.0677914	0.178279	0.0101058	0.0470868	1.074971
7776	-26.89547	-45.8357	18.94023	0.0858912	0.0751665	0.000281009	0.0128504	0.00554677	0.0397229	0.0278128	0.0502247	0.0657334	0.0181424	0.1396	0.128209	0.0454191	0.108709	0.0363873	0.0988941	0.315817	0.0657648	0.0786653	0.0165552	0.0358302	1.25245	0.915851	0.234622	0.493091	0.802046	1.24681	2.02802	4.26217	1.04829	0.4558412	0.0591854	0.0517953	0.000193636	0.00885487	0.00382214	0.027372	0.0191651	0.0346086	0.0452952	0.0125015	0.0961945	0.0883455	0.0312971	0.0749083	0.0250736	0.0681454	0.217621	0.0453169	0.0542063	0.0114078	0.0246897	1.451222
7812	-31.40004	-49.80105	18.40101	0.190941	0.0165882	0.00515004	0.015371	0.0253531	0.0882805	0.0475709	0.0343935	0.0179915	0.0183362	0.215765	0.151563	0.139958	0.207187	0.0369849	0.261417	0.0312561	0.11214	0.0886518	0.0283822	0.0951911	0.871916	1.04269	0.138561	0.381395	0.740281	1.35084	2.62195	7.21706	1.429108	0.2787382	0.104427	0.00907214	0.00281658	0.00840647	0.0138657	0.048281	0.0260168	0.01881	0.00983966	0.0100281	0.118003	0.0828904	0.0765435	0.113312	0.0202272	0.14297	0.0170941	0.0613297	0.0484841	0.0155223	0.0520605	1.828471
7848	-30.84211	-50.93406	20.09195	0.0139835	0.140734	0.0572838	0.00295625	0.0807277	0.0678183	0.0819431	0.124779	0.011297	0.0220116	0.255539	0.0154698	0.0199516	0.0245	0.0681129	0.156262	0.00773121	0.0423314	0.144331	0.188998	0.0585461	0.355054	1.21498	0.401851	0.641064	0.870476	1.1488	1.55991	2.48849	0.6592037	0.09740991	0.00882069	0.0887738	0.0361342	0.00186478	0.0509224	0.0427793	0.0516891	0.0787098	0.00712603	0.0138848	0.161192	0.00975826	0.0125853	0.0154544	0.0429651	0.098569	0.00487679	0.0267023	0.0910432	0.119218	0.0369305	1.585307
7884	-24.22478	-44.77186	20.54709	0.0605548	0.0176723	0.00649336	0.000871406	0.0694604	0.00705958	0.0137269	0.0151817	0.00362153	0.00334165	0.0908422	0.0364265	0.0101112	0.0127523	0.020953	0.0505204	0.00498872	0.00516993	0.0228885	0.0372568	0.0156774	0.0739368	1.30869	0.114076	0.34689	0.718701	1.3914	2.88276	8.76607	1.569702	0.01883231	0.119775	0.0349551	0.0128436	0.00172361	0.13739	0.0139636	0.0271513	0.0300288	0.00716326	0.00660967	0.179683	0.0720504	0.0199996	0.0252235	0.0414442	0.0999276	0.00986751	0.0102259	0.0452726	0.0736925	0.0310093	0.5055704
7920	-28.1474	-48.76116	20.61376	0.0317219	0.261077	0.0440216	0.01384	0.0135654	0.0712676	0.0385364	0.0509903	0.0248945	0.0217423	0.155576	0.145534	0.0137557	0.128517	0.0475836	0.00782921	0.0120877	0.28322	0.0846818	0.149404	0.0271765	0.38228	1.20591	0.939516	0.97003	0.990552	1.00954	1.0309	1.06438	0.04511233	0.1056688	0.0194969	0.160463	0.0270565	0.00850635	0.00833756	0.0438025	0.0236853	0.0313397	0.0153006	0.0133633	0.09562	0.0894479	0.00845453	0.078989	0.0292458	0.00481199	0.00742934	0.174073	0.0520471	0.0918267	0.0167032	1.627022
7956	-27.75166	-46.80139	19.04973	0.187473	0.282123	0.0846059	0.127994	0.119283	0.0559091	0.112081	0.0533257	0.0311259	0.147642	0.274205	0.0944171	0.0589774	0.0281381	0.0736303	0.112719	0.126569	0.0166689	0.45902	0.0180878	0.229765	0.18859	1.27047	0.717224	0.850359	0.950686	1.05187	1.17597	1.39426	0.2403243	0.04948045	0.0695954	0.104732	0.0314081	0.0475151	0.044281	0.020755	0.0416075	0.019796	0.0115548	0.0548087	0.101793	0.0350503	0.0218941	0.0104457	0.0273336	0.0418446	0.0469862	0.00618796	0.170401	0.00671468	0.0852954	2.693761
7992	-27.4154	-48.22046	20.80506	0.0075104	0.0579018	0.0545996	0.00864564	0.135019	0.0271045	0.0378243	0.125822	0.0147238	0.0179801	0.00859419	0.00658115	0.0220445	0.0113402	0.00425924	0.0628555	0.0733275	0.00554536	0.125764	0.00105234	0.0402485	0.138473	1.28718	0.222354	0.480343	0.795518	1.25704	2.08184	4.49734	1.087124	0.03585972	0.00884884	0.0682206	0.0643299	0.0101864	0.159081	0.0319348	0.0445651	0.148244	0.0173478	0.0211844	0.0101258	0.00775399	0.0259731	0.0133611	0.00501828	0.0740571	0.0863954	0.00653361	0.148177	0.00123988	0.0474213	0.8487437
8028	-23.6971	-44.41355	20.71645	0.00216187	0.0218556	0.0800644	0.0213816	0.177938	0.0336742	0.034324	0.0572873	0.027858	0.0221598	0.143603	0.0107286	0.0739298	0.0754535	0.0716293	0.214585	0.0514203	0.0420316	0.0850795	0.000182984	0.281255	0.221967	1.25934	0.668703	0.8218	0.940608	1.06314	1.21684	1.49543	0.2909736	0.05875209	0.00141428	0.0142978	0.0523774	0.0139877	0.116406	0.0220294	0.0224545	0.0374769	0.0182245	0.0144967	0.0939439	0.00701858	0.0483643	0.0493611	0.0468593	0.14038	0.0336387	0.0274967	0.0556583	0.000119707	0.183995	1.528604
8064	-28.85653	-48.82404	19.96751	0.130939	0.0302413	0.09133	0.0124892	0.107664	0.164258	0.0208152	0.0684429	0.0995975	0.122244	0.14291	0.0116195	0.133254	0.0748828	0.00430454	0.0961952	0.0348682	0.00446554	0.207127	0.000621078	0.0342146	1.02077	0.993075	0.932411	0.966446	0.989409	1.0107	1.03472	1.07249	0.05060136	0.342631	0.0822232	0.01899	0.0573506	0.00784261	0.0676075	0.103146	0.0130709	0.0429786	0.0625422	0.0767633	0.0897403	0.00729645	0.0836769	0.0470226	0.00270303	0.0604057	0.0218954	0.00280413	0.130066	0.000390006	0.021485	1.592485
8100	-24.39362	-45.44753	21.05391	0.014615	0.157513	0.00821774	0.00165299	0.0183461	0.0192684	0.00319204	0.0214802	0.029716	0.0199243	0.0160429	0.0685092	0.0165107	0.0758673	0.00952361	0.0659774	0.02533	0.00491748	0.0336421	0.00263577	0.0584056	0.0651831	1.31161	0.246089	0.504701	0.80789	1.23779	1.98137	4.06357	1.013787	0.01656573	0.0217716	0.234643	0.0122418	0.00246242	0.0273297	0.0287036	0.00475509	0.0319985	0.0442671	0.0296808	0.0238986	0.102056	0.0245955	0.113017	0.0141871	0.0982848	0.0377334	0.00732544	0.0501157	0.00392643	0.0870053	0.6712882
8136	-27.41776	-47.49311	20.07534	0.00443917	0.02206	0.000679286	0.00156329	0.0272262	0.0196059	0.011228	0.00309643	0.0104531	0.000928645	0.0147238	0.0233269	0.0221264	0.00901726	0.00584855	0.0190814	0.0129125	0.00541825	0.0148378	0.00199878	0.00297209	0.131164	1.28961	0.0869687	0.303896	0.689635	1.45004	3.2906	11.4984	1.765884	0.03390273	0.0190078	0.0944576	0.0029086	0.00669376	0.116578	0.0839496	0.0480768	0.0132585	0.0447587	0.00397632	0.0630452	0.0998825	0.0947419	0.0386106	0.0250426	0.0817039	0.0552892	0.0232001	0.0635333	0.00855848	0.012726	0.2335438
8172	-28.97873	-48.15911	19.18039	0.164215	0.0748253	0.0783622	0.0741457	0.189011	0.0446274	0.0345286	0.138944	0.0383308	0.0123691	0.385443	0.0581828	0.14956	0.104139	0.018482	0.168659	0.0848546	0.117932	0.291661	0.0105994	0.064555	0.0258869	1.3247	0.367581	0.613792	0.85875	1.16448	1.62922	2.72049	0.7236559	0.00651388	0.0712916	0.0324844	0.0340198	0.0321893	0.0820564	0.0193744	0.0149901	0.0603204	0.0166408	0.00536987	0.167334	0.0252593	0.0649296	0.0452103	0.00802369	0.0732209	0.0368384	0.0511985	0.126621	0.00460158	0.0280256	2.303426
8208	-27.17454	-47.38919	20.21465	0.00228688	0.0950534	0.0125107	0.0139813	0.0299018	0.0208594	0.00811072	0.0335583	0.00348458	0.0146703	0.025645	0.0193691	0.0152688	0.00500334	0.0200736	0.0633561	0.00982593	0.0286057	0.0289654	0.0126144	0.0121085	0.643139	1.11895	0.187053	0.441504	0.774865	1.29055	2.26498	5.34609	1.212127	0.1915895	0.00481192	0.200006	0.0263244	0.0294187	0.0629176	0.0438911	0.0170661	0.0706114	0.00733204	0.0308684	0.0539608	0.0407553	0.0321276	0.0105277	0.0422376	0.13331	0.0206752	0.0601904	0.0609473	0.0265424	0.025478	0.4752531
8244	-23.83866	-45.11847	21.27981	0.096174	0.0714124	0.0115713	0.0204196	0.0551308	0.00400731	0.00169774	0.0723557	0.0550462	0.042184	0.113063	0.0121409	0.0110673	0.0811762	0.0210144	0.00332608	0.0106202	0.141098	0.120492	0.107328	0.0371877	0.172956	1.27568	0.62825	0.797166	0.931719	1.07328	1.25444	1.59172	0.3360943	0.04519322	0.0883535	0.0656054	0.0106304	0.0187591	0.0506478	0.00368145	0.00155969	0.0664721	0.05057	0.0387538	0.10387	0.0111536	0.0101674	0.0745752	0.0193056	0.00305562	0.00975662	0.129625	0.110694	0.0986009	0.0341637	1.088514
8280	-27.21677	-47.66101	20.44425	0.00559422	0.320575	0.0959589	0.00626024	0.0308993	9.81151e-05	0.046524	0.0906896	0.00883688	0.0160968	0.0231883	0.067609	0.00463132	0.0998723	0.0915383	2.30982e-05	0.0555337	0.00822625	0.13264	0.00617604	0.0712127	0.465599	1.17813	0.38925	0.631181	0.866267	1.15438	1.58433	2.56904	0.6822388	0.1317335	0.00473211	0.271172	0.0811709	0.00529548	0.0261374	8.29948e-05	0.0393542	0.0767136	0.00747505	0.0136162	0.0196148	0.05719	0.0039176	0.0844812	0.0774315	1.95386e-05	0.0469755	0.00695852	0.112199	0.00522427	0.0602382	1.182184
8316	-31.60313	-48.04873	16.4456	0.0101788	0.354655	0.0164876	0.100329	0.158552	0.00048134	0.13443	0.200242	0.0476603	0.153972	0.0904406	0.477596	0.00940805	0.179882	0.337873	0.00164604	0.489055	0.178041	0.0960298	0.102868	0.691345	0.109735	1.29675	0.243307	0.50191	0.806493	1.23994	1.99239	4.11004	1.022009	0.0282077	0.00265683	0.092571	0.00430353	0.0261876	0.0413848	0.000125638	0.0350886	0.0522665	0.0124401	0.0401892	0.0236065	0.12466	0.00245566	0.0469522	0.0881905	0.000429645	0.127651	0.0464717	0.0250654	0.0268502	0.180452	3.831172
